year,genre,rating,users_rating,votes,languages,runtime
12,6.0,,4.3,18,1,
12,3.0,,4.4,17,1,90
12,6.0,,5.6,198,1,118
12,5.0,,5.8,6,1,
12,6.0,,6.0,10,1,92
12,3.0,9.0,6.8,269,1,80
12,5.0,,6.0,177,1,120
12,5.0,,6.2,107,1,120
12,5.0,,6.9,49,1,
12,6.0,,6.2,25,1,
12,3.0,,3.8,20,1,90
12,6.0,,3.3,9,1,97
12,3.0,,4.9,54,1,
12,3.0,,3.8,24,1,90
12,5.0,7.0,6.5,"2,846",1,95
12,6.0,,3.5,24,1,
12,3.0,,5.5,59,1,90
12,6.0,,1.9,8,1,90
12,8.0,7.0,6.2,310,1,
12,8.0,8.0,6.7,"9,991",1,134
12,6.0,,2.8,6,1,
12,3.0,,4.7,28,1,76
12,5.0,2.0,6.7,120,1,131
12,5.0,,3.6,14,1,90
12,6.0,,2.5,15,1,90
12,3.0,,6.8,"1,803",1,115
12,3.0,,3.6,17,1,80
12,3.0,,4.1,21,1,
12,3.0,,2.9,11,1,89
12,6.0,,6.7,46,1,100
12,4.0,,6.6,167,1,
12,5.0,,4.3,18,1,80
12,5.0,,4.6,21,1,107
12,8.0,,7.0,20,1,
12,5.0,,7.5,69,1,104
12,5.0,,7.2,24,1,90
12,6.0,,5.0,13,1,
12,4.0,,6.8,352,1,120
12,6.0,7.0,8.2,6,1,90
12,6.0,,6.1,12,1,89
12,5.0,9.0,5.7,15,1,
12,8.0,,6.7,255,1,110
12,3.0,,4.2,41,1,
12,6.0,,4.0,22,1,
12,6.0,,3.0,42,1,82
12,3.0,,2.9,20,1,
12,3.0,,5.5,6,1,90
12,3.0,,5.1,38,1,85
12,6.0,,6.6,9,1,90
12,8.0,,6.0,16,1,90
12,3.0,,5.3,24,1,
12,6.0,,5.8,43,1,
12,5.0,,5.5,58,1,
12,6.0,,5.5,20,1,
12,6.0,,4.5,24,1,90
13,5.0,,6.7,76,1,114
13,3.0,,4.8,42,1,90
13,5.0,3.0,5.2,26,1,
13,6.0,,2.8,6,1,82
13,6.0,,2.2,6,1,
13,5.0,,6.1,215,1,77
13,5.0,,3.4,17,1,
13,6.0,,6.7,23,1,89
13,5.0,,6.9,15,1,
13,5.0,,7.3,23,1,
13,6.0,,4.5,20,1,90
13,5.0,,6.0,17,1,
13,6.0,,7.5,55,1,
13,6.0,,2.7,7,1,90
13,6.0,9.0,4.8,45,1,
13,5.0,,6.7,49,1,104
13,5.0,,6.1,37,1,90
13,5.0,,5.8,40,1,45
13,2.0,,7.5,296,1,90
13,5.0,,6.6,29,1,80
13,6.0,,5.3,40,1,75
13,3.0,,2.6,14,1,90
13,3.0,,3.1,29,1,
13,3.0,9.0,3.7,23,1,90
13,3.0,,2.7,22,1,80
13,5.0,,5.3,35,1,127
13,2.0,,4.3,16,1,
13,5.0,,4.6,9,1,112
13,2.0,,7.0,32,1,90
13,6.0,9.0,4.8,44,1,
13,6.0,,4.4,34,1,
13,5.0,,5.2,5,1,90
13,3.0,8.0,5.1,195,1,89
13,3.0,,4.4,26,1,99
13,6.0,,3.2,19,1,
13,5.0,,6.7,14,1,
13,3.0,9.0,5.3,169,1,
13,4.0,3.0,7.8,"2,045",1,124
13,5.0,,4.6,11,1,
13,5.0,,6.7,85,1,126
13,5.0,,6.5,76,1,102
13,6.0,,6.0,20,1,
13,6.0,,1.4,9,1,90
13,5.0,,5.3,7,1,105
13,5.0,,6.0,13,1,
13,5.0,,6.7,43,1,
13,6.0,,3.0,8,1,
13,6.0,,4.0,14,1,
13,6.0,,4.3,35,1,90
13,5.0,,5.5,73,1,
13,6.0,,4.2,15,1,
13,6.0,,6.2,54,1,100
13,4.0,,7.2,39,1,90
13,3.0,,2.8,17,1,90
13,3.0,,3.8,36,1,
13,5.0,9.0,6.9,276,1,
13,3.0,,3.5,16,1,90
13,5.0,,5.0,21,1,
13,6.0,,4.3,18,1,90
13,6.0,,5.7,46,1,
13,11.0,,1.5,13,1,91
13,6.0,,3.5,32,1,
13,11.0,,6.8,18,1,
13,5.0,,4.5,42,1,
13,6.0,,4.0,10,1,90
13,5.0,,8.0,12,1,
13,3.0,,5.9,248,1,
13,3.0,3.0,3.4,58,1,105
13,6.0,,3.8,6,1,90
13,3.0,3.0,5.9,16,1,
13,6.0,3.0,6.7,90,1,95
13,3.0,,3.2,21,1,90
13,6.0,,5.0,22,1,97
13,6.0,,3.1,7,1,93
13,5.0,2.0,7.1,981,1,130
13,6.0,,4.9,16,1,90
13,5.0,,4.8,34,1,
14,6.0,,7.1,305,1,104
14,3.0,,4.9,30,1,
14,5.0,,6.7,33,1,90
14,3.0,,3.1,27,1,90
14,5.0,,4.3,46,1,
14,10.0,,7.0,875,1,102
14,3.0,,5.8,12,1,97
14,6.0,,5.2,32,1,115
14,3.0,9.0,1.7,30,1,
14,6.0,,6.5,216,1,105
14,3.0,,5.8,38,1,95
14,3.0,3.0,4.7,23,1,90
14,5.0,,5.8,14,1,90
14,3.0,,5.7,155,1,
14,3.0,,4.8,35,1,
14,5.0,,5.6,8,1,
14,3.0,,5.2,79,1,112
14,3.0,,5.0,23,1,91
14,5.0,,6.9,45,2,120
14,5.0,9.0,7.5,70,1,105
14,5.0,2.0,5.6,132,1,
14,3.0,2.0,2.2,29,1,90
14,5.0,,6.4,8,1,97
14,6.0,,7.3,45,1,94
14,3.0,3.0,3.6,14,1,98
14,6.0,,7.1,397,1,118
14,3.0,,5.1,44,1,
14,3.0,,3.9,39,1,91
14,6.0,,6.9,360,1,
14,3.0,,4.4,11,1,
14,5.0,,7.0,45,1,
14,3.0,,4.3,27,1,
14,3.0,,4.9,39,1,87
14,5.0,,7.9,54,1,90
14,3.0,,3.9,40,1,
14,5.0,,6.4,21,1,85
14,5.0,,6.8,179,1,94
14,3.0,,4.6,8,1,
15,10.0,2.0,6.5,119,1,104
15,3.0,,5.8,49,1,
15,6.0,2.0,7.5,379,1,
15,5.0,,7.6,5,1,70
15,5.0,,6.8,150,1,110
15,5.0,,5.8,25,1,
15,5.0,,6.2,69,1,110
15,3.0,,5.1,22,1,
15,6.0,,4.5,11,1,110
15,3.0,,4.7,54,1,
15,5.0,2.0,6.6,291,1,
15,2.0,,6.2,72,1,
15,11.0,,5.1,11,1,
15,6.0,,7.2,317,1,
15,5.0,,5.1,15,1,
15,5.0,,6.0,57,1,
15,6.0,,6.6,22,1,
15,5.0,7.0,6.4,398,1,
15,5.0,,5.7,34,1,
15,5.0,9.0,5.6,39,1,
15,3.0,9.0,6.5,139,1,98
15,5.0,,6.7,281,1,114
15,5.0,2.0,7.1,27,1,
15,3.0,,6.1,403,1,
16,5.0,,3.6,23,1,105
16,5.0,,7.3,87,1,110
16,8.0,,6.9,11,1,122
16,5.0,,6.4,117,1,
16,2.0,,6.5,54,1,
16,5.0,,6.0,38,1,
16,6.0,,7.4,447,1,109
16,5.0,,7.2,15,1,
16,1.0,,7.6,840,1,147
16,2.0,,6.2,6,1,
16,4.0,,7.6,"1,240",2,
16,5.0,,5.4,16,1,118
16,3.0,9.0,6.9,71,1,112
16,3.0,,5.4,21,1,97
16,5.0,,7.2,78,1,105
16,5.0,,6.4,110,1,
16,5.0,,7.3,36,1,105
16,11.0,,5.2,10,1,
16,5.0,,5.8,63,1,114
16,6.0,,5.5,49,1,
17,6.0,,6.0,201,1,
17,3.0,,6.6,20,1,94
17,5.0,,7.4,16,1,86
17,4.0,10.0,5.9,39,1,
17,5.0,,4.9,14,1,92
17,5.0,,7.1,233,1,86
17,5.0,,6.8,6,1,109
17,5.0,7.0,6.9,49,1,
17,6.0,,3.9,7,1,87
17,6.0,,7.2,5,1,146
18,6.0,,7.2,771,1,129
18,5.0,,5.9,53,1,112
18,5.0,,6.7,94,1,
18,6.0,,3.2,13,1,
18,5.0,,6.1,470,1,262
18,6.0,,7.0,103,1,116
18,6.0,,5.0,31,1,
18,5.0,,6.1,7,1,
18,3.0,,6.0,136,1,
18,5.0,,6.2,8,1,
19,6.0,,6.0,27,1,
19,6.0,,6.6,41,1,
19,6.0,,6.0,45,1,
19,5.0,,5.8,6,1,
19,13.0,,7.1,11,1,75
19,5.0,,6.1,19,1,84
19,5.0,,7.4,98,1,120
19,5.0,,6.8,132,1,105
19,3.0,,4.2,37,1,
19,5.0,,4.7,18,1,
19,5.0,,7.8,"2,445",1,112
20,5.0,,4.9,15,1,93
20,6.0,,6.4,110,1,90
20,5.0,,7.5,21,1,
20,5.0,,7.2,189,1,106
20,3.0,,6.6,326,1,102
20,8.0,,4.1,7,1,120
20,5.0,,7.2,8,1,90
21,4.0,,7.8,640,1,112
21,8.0,,6.3,6,1,
21,5.0,,6.1,45,1,82
22,8.0,,6.8,105,1,
23,8.0,,7.3,12,1,
23,10.0,,7.6,226,1,
24,14.0,,6.9,116,4,
25,5.0,,4.6,17,1,
25,3.0,,6.6,15,1,51
25,5.0,,5.7,10,1,
25,3.0,,6.8,17,1,60
25,5.0,,7.0,5,1,78
25,5.0,,6.4,7,1,71
26,5.0,,7.4,42,1,125
26,5.0,,5.8,13,1,73
26,5.0,,8.0,11,1,100
26,15.0,,6.3,6,1,95
26,8.0,8.0,5.1,88,2,90
27,5.0,,5.4,5,1,
27,15.0,,4.8,13,1,
27,3.0,,6.2,6,1,84
27,5.0,,6.6,5,1,60
27,5.0,,2.4,5,1,
27,6.0,,6.5,25,1,83
27,5.0,,5.6,14,1,
27,5.0,,5.9,18,1,83
27,5.0,,7.5,8,1,
27,6.0,,4.7,6,1,85
27,5.0,,6.8,40,1,118
27,10.0,9.0,6.6,10,1,68
28,6.0,,7.9,7,1,
28,5.0,,5.1,14,1,60
28,5.0,,5.0,5,1,85
28,5.0,,6.7,372,6,
28,8.0,8.0,5.4,397,2,98
28,15.0,,5.0,8,1,
29,8.0,8.0,4.2,253,1,
29,6.0,9.0,7.2,9,1,
29,5.0,,6.7,43,1,
29,3.0,,5.6,7,1,92
29,8.0,8.0,5.2,470,2,97
29,6.0,,6.8,35,1,88
29,6.0,,7.1,9,1,90
29,6.0,,6.7,24,1,88
29,3.0,,6.6,9,1,86
30,5.0,,6.2,15,1,
30,6.0,,7.3,27,1,
30,5.0,,6.2,13,1,88
30,8.0,,6.8,31,1,85
30,5.0,,7.6,9,1,
30,3.0,,5.8,10,1,72
30,3.0,,4.9,9,1,86
30,5.0,,5.0,7,1,
30,3.0,,5.6,21,1,82
30,5.0,,6.2,8,1,86
30,5.0,,7.7,6,1,82
30,6.0,,7.9,7,1,
30,6.0,,6.7,16,1,88
30,5.0,,7.2,29,1,
30,5.0,,5.4,9,1,105
31,5.0,,3.8,6,1,86
31,5.0,,7.4,10,1,83
31,5.0,,6.2,20,1,
31,6.0,,7.3,24,1,
31,3.0,,5.4,5,1,81
31,8.0,,7.4,7,1,
31,5.0,,7.5,31,1,
31,6.0,,6.7,19,1,85
31,8.0,,5.6,10,1,
31,5.0,,8.2,6,1,95
31,5.0,,8.7,15,1,
31,6.0,,5.5,13,1,
32,8.0,,6.5,123,1,92
32,5.0,,5.9,9,1,90
32,4.0,,5.8,5,1,94
32,6.0,,4.6,8,1,
32,5.0,,6.7,7,1,
32,3.0,,3.8,6,1,74
32,5.0,,7.5,11,1,139
32,8.0,11.0,5.6,"1,483",1,
32,6.0,,7.1,22,1,81
32,8.0,,7.9,8,1,
32,4.0,,6.0,7,1,
32,3.0,,4.6,12,1,
33,5.0,,7.1,7,1,
33,5.0,,6.9,27,1,
33,8.0,8.0,4.3,20,2,
33,5.0,,6.3,6,1,97
33,5.0,,6.9,8,1,106
33,8.0,8.0,4.7,123,2,
33,6.0,,7.0,19,1,
33,3.0,,5.0,5,1,86
33,8.0,7.0,4.4,89,1,93
33,4.0,,4.3,9,1,
33,3.0,,5.1,18,1,
33,8.0,,7.5,26,1,
33,3.0,,6.2,27,1,95
33,5.0,,7.4,150,1,
34,5.0,,8.5,12,1,
34,10.0,,4.0,46,1,87
34,5.0,,7.1,49,1,
34,6.0,,8.0,23,1,
34,6.0,,6.7,30,1,
34,1.0,,7.6,5,1,131
34,8.0,,4.8,5,1,95
34,5.0,,7.4,9,1,
34,5.0,,8.2,11,1,
34,8.0,,5.2,241,1,
34,8.0,,5.4,16,1,90
34,5.0,,5.6,7,1,122
34,6.0,,7.1,198,1,
34,8.0,,4.7,6,7,90
34,4.0,,4.5,65,1,
34,8.0,,5.8,54,1,90
34,3.0,,6.4,19,1,90
35,3.0,,4.2,41,1,83
35,5.0,,5.8,5,1,
35,6.0,,7.9,7,1,88
35,8.0,,7.0,160,1,88
35,5.0,,7.0,20,1,
35,6.0,,7.8,51,1,
35,5.0,,8.0,5,1,93
35,3.0,,8.2,15,1,88
35,5.0,,7.0,6,1,181
35,8.0,,5.7,220,1,88
35,15.0,,5.9,37,1,84
35,5.0,1.0,7.6,25,1,98
35,6.0,,8.2,5,1,90
35,5.0,,8.1,15,1,90
36,3.0,,4.4,5,1,100
36,8.0,,6.8,6,1,92
36,5.0,,5.2,5,1,109
36,5.0,,7.2,12,1,
36,6.0,,6.6,34,1,
36,8.0,,6.4,22,1,
36,8.0,,5.8,43,1,
36,5.0,,7.7,6,1,100
36,5.0,,6.8,31,1,92
36,8.0,,4.7,17,1,95
36,5.0,,7.2,6,1,
36,5.0,,6.3,6,1,
36,8.0,,6.1,22,1,
36,5.0,,6.6,20,1,
36,5.0,,5.8,12,1,
36,8.0,,6.6,14,1,
37,5.0,,4.3,7,1,87
37,4.0,,5.7,400,1,
37,6.0,,7.9,36,1,88
37,5.0,,5.8,179,1,
37,5.0,,6.9,8,1,105
37,5.0,,7.3,10,1,
37,8.0,,5.4,47,1,
37,8.0,,6.6,14,1,
37,8.0,,5.9,16,1,
37,6.0,,7.1,36,1,89
37,3.0,,7.2,14,1,99
38,6.0,,7.3,9,1,97
38,2.0,,7.3,15,1,
38,5.0,,5.8,6,1,
38,5.0,,7.7,15,1,
38,8.0,7.0,4.4,91,1,100
38,8.0,,5.1,32,1,96
38,5.0,,7.9,13,1,
38,8.0,,6.0,12,1,
38,6.0,,7.8,65,1,
38,8.0,,5.6,10,1,90
38,5.0,,5.3,6,1,
38,15.0,,7.0,8,1,83
38,8.0,,6.2,17,1,100
38,8.0,,7.2,5,1,92
38,15.0,,5.4,10,1,
38,6.0,,7.6,40,1,
38,8.0,,5.3,48,1,90
39,8.0,,5.6,13,1,
39,3.0,,6.3,26,1,94
39,6.0,,7.0,9,1,90
39,6.0,,7.8,68,1,90
39,8.0,8.0,5.0,210,1,74
39,8.0,,6.4,16,1,90
39,8.0,,6.4,7,1,
39,5.0,,4.3,12,1,87
39,15.0,7.0,6.5,44,1,
39,3.0,8.0,5.6,378,1,96
39,5.0,,7.1,15,1,
39,15.0,,5.9,13,1,
39,5.0,,7.7,6,1,
39,8.0,,6.0,72,1,86
39,5.0,,6.2,49,1,102
39,5.0,,5.5,6,1,
39,5.0,,8.2,27,1,110
40,8.0,,6.9,7,1,
40,5.0,,6.3,6,1,
40,3.0,,4.4,7,1,97
40,8.0,,5.6,69,1,
40,8.0,,6.3,203,1,92
40,5.0,,7.6,59,1,
40,15.0,,5.7,"1,040",1,
40,3.0,7.0,6.0,226,2,
40,5.0,,7.8,19,1,
40,3.0,,4.6,28,1,
40,8.0,8.0,5.3,24,1,78
41,8.0,,5.1,21,2,95
41,5.0,,6.7,6,1,127
41,5.0,,5.9,15,1,95
41,6.0,,7.7,42,1,89
41,6.0,,5.9,8,1,88
41,5.0,,8.3,7,1,
41,4.0,7.0,2.9,298,1,90
41,5.0,,8.2,5,1,
41,5.0,,7.0,14,1,
42,11.0,,8.0,24,1,
42,5.0,,7.6,27,1,
42,5.0,,7.6,12,1,127
42,8.0,7.0,6.7,24,1,
42,5.0,,7.2,29,1,140
42,5.0,,7.6,9,1,
42,6.0,,5.8,6,1,93
42,3.0,,5.4,9,1,
43,3.0,,6.4,7,1,
43,8.0,,5.9,16,1,
43,6.0,,8.5,6,1,88
43,8.0,,5.8,26,8,83
44,5.0,,7.7,39,1,
44,8.0,,4.7,7,1,
44,5.0,,7.2,6,1,95
44,5.0,,8.4,5,1,
45,6.0,,6.7,6,1,98
45,6.0,,6.4,18,1,
45,8.0,,7.1,15,1,100
46,8.0,,6.8,11,1,95
47,6.0,,6.8,9,1,111
47,5.0,,6.5,12,1,145
47,4.0,,7.2,16,1,
48,5.0,,5.8,5,1,110
48,11.0,,7.4,9,1,110
48,6.0,,7.0,20,1,111
48,3.0,,5.2,8,1,95
48,8.0,,5.6,43,1,
49,3.0,,5.9,28,1,
49,5.0,,8.4,10,1,104
49,4.0,,7.4,7,1,
49,5.0,,7.7,20,1,
49,5.0,,6.2,6,1,110
50,5.0,,7.1,7,1,
51,5.0,,7.6,9,1,117
52,5.0,,6.3,6,1,92
52,8.0,,5.8,8,1,
53,14.0,,6.2,6,1,152
54,5.0,,7.8,24,1,119
55,6.0,,7.4,154,1,115
56,6.0,,5.0,7,1,107
57,5.0,,7.5,94,1,101
58,5.0,,6.4,30,1,97
59,5.0,,6.3,9,1,116
60,5.0,,6.6,27,1,150
61,4.0,,7.0,8,1,
62,15.0,,7.2,11,1,60
