year,genre,rating,users_rating,votes,languages,runtime
8.0,5.0,3.0,6.2,17.0,1.0,99.0
8.0,5.0,1.5,5.4,7.0,1.0,102.0
8.0,5.0,3.0,9.2,19.0,1.0,101.5
8.0,8.0,5.0,6.7,119.0,1.0,136.0
8.0,5.0,2.0,6.7,21.0,1.0,112.0
8.0,1.0,4.0,7.0,428.0,1.0,137.0
8.0,1.0,1.0,7.3,61.0,1.0,90.0
8.0,5.0,2.0,6.2,23.0,1.0,55.0
8.0,5.0,1.5,7.4,518.0,1.0,89.0
8.0,6.0,1.5,5.4,24.0,1.0,75.0
8.0,8.0,1.5,7.8,12.0,1.0,86.0
8.0,5.0,1.5,7.0,113.0,1.0,100.0
8.0,8.0,3.0,2.6,37.0,1.0,71.0
8.0,5.0,1.0,7.6,1023.0,6.0,164.0
8.0,8.0,5.0,7.5,8.0,1.0,108.0
8.0,3.0,8.0,6.0,35414.0,2.0,96.0
8.0,5.0,2.0,6.7,19.0,1.0,98.0
8.0,5.0,7.0,7.1,221.0,1.0,104.0
9.0,5.0,1.5,4.7,6.0,1.0,88.0
9.0,6.0,2.5,4.7,27.0,1.0,80.0
9.0,4.0,1.0,7.2,1709.0,1.0,125.0
9.0,5.0,5.5,6.9,15.0,1.0,90.0
9.0,5.0,5.0,6.1,41.0,1.0,90.0
9.0,3.0,5.5,5.0,22.0,1.0,82.5
9.0,3.0,7.0,4.5,13.0,1.0,77.0
9.0,3.0,5.5,6.2,174.0,1.0,100.0
9.0,5.0,2.0,6.6,34.0,1.0,91.5
9.0,5.0,6.5,5.0,9.0,1.0,84.0
9.0,5.0,2.0,7.9,20.0,1.0,105.0
9.0,5.0,6.0,7.2,61.0,1.0,96.0
9.0,5.0,2.0,7.3,9.0,1.0,80.0
9.0,5.0,2.0,6.4,23.0,1.0,108.0
9.0,5.0,2.0,6.8,34.0,1.0,94.0
9.0,6.0,3.0,6.8,38.0,1.0,83.5
9.0,5.0,2.5,6.9,29.0,1.0,75.0
9.0,5.0,9.0,6.9,42.0,1.0,79.0
9.0,3.0,2.0,2.4,17.0,1.0,80.0
9.0,5.0,9.0,8.0,74.0,1.0,110.0
9.0,6.0,2.0,2.3,14.0,1.0,80.0
9.0,5.0,6.0,3.6,17.0,1.0,95.0
9.0,1.0,1.0,7.6,1783.0,1.0,120.0
9.0,8.0,10.0,7.7,31.0,1.0,105.5
9.0,5.0,3.0,6.9,18.0,1.0,110.0
9.0,3.0,1.0,6.7,49.0,1.0,94.0
9.0,5.0,3.5,4.7,7.0,1.0,97.0
9.0,6.0,5.0,5.7,6.0,1.0,85.0
9.0,3.0,5.5,3.6,23.0,1.0,81.0
9.0,6.0,2.5,5.2,26.0,1.0,76.0
9.0,5.0,8.5,6.2,273.0,1.0,95.0
9.0,5.0,4.0,7.9,10.0,1.0,104.0
9.0,6.0,4.0,3.5,31.0,1.0,77.0
9.0,3.0,7.0,5.4,11.0,1.0,77.0
9.0,3.0,3.5,6.4,13.0,1.0,81.0
9.0,5.0,1.5,6.6,8.0,1.0,90.0
9.0,5.0,6.0,7.8,71.0,1.0,104.0
9.0,6.0,2.0,7.5,65.0,1.0,137.0
9.0,5.0,1.5,6.3,40.0,1.0,90.0
9.0,5.0,3.5,5.0,6.0,1.0,79.0
9.0,6.0,4.5,6.2,6.0,1.0,91.0
9.0,5.0,5.5,6.2,18.0,1.0,88.0
9.0,4.0,5.5,6.9,176.0,1.0,114.0
9.0,6.0,9.0,4.8,41.0,1.0,79.0
9.0,3.0,3.5,3.5,6.0,1.0,80.0
9.0,5.0,2.5,6.8,25.0,1.0,90.0
9.0,5.0,1.5,7.0,519.0,1.0,111.0
9.0,5.0,2.0,6.8,235.0,1.0,100.0
9.0,7.0,1.5,3.6,7.0,1.0,92.0
9.0,3.0,2.5,4.6,29.0,1.0,84.0
9.0,6.0,1.0,6.4,115.0,1.0,94.0
9.0,5.0,9.0,7.6,42.0,1.0,100.0
9.0,5.0,2.5,7.3,54.0,1.0,105.0
9.0,3.0,3.5,3.7,9.0,1.0,79.0
9.0,3.0,7.0,3.6,12.0,1.0,74.0
9.0,3.0,5.0,5.9,76.0,1.0,102.0
9.0,6.0,6.0,7.4,65.0,1.0,100.0
9.0,5.0,2.5,7.0,29.0,1.0,107.0
9.0,5.0,2.0,8.0,37.0,1.0,83.5
9.0,5.0,2.5,6.7,7.0,1.0,98.0
9.0,3.0,3.5,3.1,7.0,1.0,77.0
9.0,5.0,6.0,6.6,15.0,1.0,100.0
9.0,5.0,3.5,6.3,7.0,1.0,82.0
9.0,1.0,5.5,6.2,117.0,1.0,115.0
9.0,6.0,3.0,7.1,56.0,1.0,102.5
9.0,3.0,2.0,4.2,20.0,1.0,84.0
9.0,5.0,1.0,6.9,102.0,1.0,91.0
9.0,6.0,5.5,7.1,134.0,1.0,105.0
9.0,5.0,3.0,6.3,39.0,2.0,84.0
9.0,5.0,3.0,6.2,18.0,1.0,87.0
9.0,5.0,3.0,7.6,16.0,1.0,104.0
9.0,5.0,2.5,4.7,57.0,1.0,90.0
9.0,5.0,3.5,7.6,9.0,1.0,73.0
10.0,3.0,2.0,5.3,19.0,1.0,80.0
10.0,6.0,2.5,5.2,27.0,1.0,78.0
10.0,5.0,5.5,3.2,20.0,1.0,81.0
10.0,5.0,4.5,7.2,6.0,1.0,89.0
10.0,6.0,5.5,6.6,157.0,1.0,119.0
10.0,6.0,2.0,2.9,35.0,1.0,90.0
10.0,6.0,5.0,2.8,35.0,1.0,77.0
10.0,5.0,2.5,6.7,25.0,1.0,99.0
10.0,4.0,3.0,7.6,37.0,1.0,90.5
10.0,5.0,7.0,6.7,11.0,1.0,95.0
10.0,5.0,2.0,7.5,26.0,1.0,97.5
10.0,5.0,5.5,5.7,18.0,1.0,87.0
10.0,6.0,6.5,5.4,30.0,1.0,80.0
10.0,8.0,4.5,6.8,125.0,1.0,96.0
10.0,6.0,7.0,5.9,13.0,1.0,102.0
10.0,5.0,3.5,5.0,7.0,1.0,84.0
10.0,5.0,7.0,4.8,13.0,1.0,86.0
10.0,3.0,6.0,3.7,18.0,1.0,90.0
10.0,5.0,3.0,7.4,92.0,1.0,121.0
10.0,10.0,9.0,7.2,61.0,1.0,100.0
10.0,8.0,2.5,6.3,7.0,2.0,103.0
10.0,5.0,3.0,6.4,104.0,1.0,100.0
10.0,6.0,5.0,5.5,39.0,1.0,95.0
10.0,5.0,3.0,7.2,98.0,1.0,102.0
10.0,3.0,2.0,4.0,66.0,1.0,78.0
10.0,3.0,7.0,5.8,11.0,1.0,80.0
10.0,5.0,7.0,6.2,13.0,1.0,105.0
10.0,6.0,2.5,6.4,25.0,1.0,103.0
10.0,6.0,3.0,4.8,25.0,1.0,90.0
10.0,6.0,7.0,4.6,11.0,1.0,78.0
10.0,6.0,5.5,3.2,16.0,1.0,83.0
10.0,5.0,8.5,6.6,14.0,1.0,90.0
10.0,6.0,9.0,2.4,20.0,1.0,79.0
10.0,5.0,6.0,6.6,16.0,1.0,93.0
10.0,5.0,1.0,7.1,78.0,1.0,100.0
10.0,13.0,2.0,7.1,52.0,1.0,88.0
10.0,4.0,7.0,6.5,13.0,1.0,100.0
10.0,5.0,2.0,7.3,27.0,1.0,96.0
10.0,5.0,2.5,7.2,208.0,1.0,76.0
10.0,5.0,2.0,6.8,19.0,1.0,98.0
10.0,6.0,3.5,2.5,6.0,1.0,82.0
10.0,5.0,5.0,7.6,37.0,1.0,89.0
10.0,3.0,6.5,6.2,11.0,1.0,78.5
10.0,8.0,8.0,6.1,105.0,2.0,103.0
10.0,6.0,6.0,5.2,16.0,1.0,83.0
10.0,6.0,4.5,4.7,7.0,1.0,89.0
10.0,6.0,7.0,3.8,39.0,1.0,76.0
10.0,3.0,5.0,3.5,11.0,1.0,74.5
10.0,3.0,5.5,4.0,20.0,1.0,87.0
10.0,5.0,6.0,6.8,23.0,1.0,101.0
10.0,6.0,5.5,6.1,16.0,1.0,81.0
10.0,6.0,5.5,4.8,20.0,1.0,76.0
10.0,6.0,5.0,1.8,158.0,1.0,90.0
10.0,6.0,5.5,7.1,12.0,1.0,84.0
10.0,6.0,2.0,2.8,17.0,1.0,79.0
10.0,6.0,3.0,6.2,39.0,1.0,78.0
10.0,5.0,6.5,7.0,31.0,1.0,99.0
10.0,5.0,7.0,6.2,13.0,1.0,99.0
10.0,8.0,1.5,6.2,131.0,1.0,97.5
10.0,5.0,6.0,7.2,56.0,1.0,100.0
10.0,8.0,5.0,6.6,7.0,1.0,107.0
10.0,5.0,1.0,7.1,243.0,1.0,112.0
10.0,5.0,6.0,6.9,18.0,1.0,101.0
10.0,5.0,6.0,7.2,29.0,1.0,106.0
10.0,6.0,7.0,4.5,13.0,1.0,83.0
10.0,5.0,5.5,5.0,20.0,1.0,83.0
10.0,1.0,5.5,6.3,100.0,1.0,105.0
10.0,6.0,2.0,3.9,53.0,1.0,80.0
10.0,5.0,1.0,7.1,188.0,1.0,100.0
10.0,8.0,2.0,6.2,69.0,1.0,84.0
10.0,10.0,5.0,4.4,13.0,1.0,100.0
10.0,5.0,2.0,7.1,67.0,1.0,118.0
10.0,8.0,4.5,7.2,183.0,1.0,90.0
10.0,2.0,3.0,6.6,18.0,1.0,96.0
10.0,8.0,8.0,7.6,187222.0,1.0,101.0
10.0,6.0,9.0,7.8,43.0,1.0,92.0
10.0,3.0,6.5,5.3,9.0,1.0,82.0
10.0,5.0,7.0,6.1,12.0,1.0,82.0
11.0,5.0,5.5,4.8,104.0,1.0,110.0
11.0,6.0,1.0,6.9,148.0,1.0,100.0
11.0,6.0,7.0,4.7,12.0,1.0,82.0
11.0,5.0,6.0,7.4,10.0,1.0,94.0
11.0,3.0,2.0,4.2,61.0,1.0,75.0
11.0,5.0,6.0,4.3,27.0,1.0,85.0
11.0,6.0,7.0,6.3,11.0,1.0,84.5
11.0,6.0,5.0,7.2,230.0,1.0,104.0
11.0,6.0,2.5,4.4,26.0,1.0,83.0
11.0,6.0,6.0,4.9,18.0,1.0,108.0
11.0,5.0,4.5,6.4,7.0,1.0,95.0
11.0,6.0,6.0,5.1,9.0,1.0,86.5
11.0,5.0,6.0,6.7,17.0,1.0,91.5
11.0,5.0,5.5,7.6,49.0,1.0,95.5
11.0,6.0,6.0,7.1,14.0,1.0,113.0
11.0,5.0,4.5,5.3,7.0,1.0,86.5
11.0,3.0,3.0,3.9,7.0,1.0,94.0
11.0,5.0,7.0,6.1,12.0,1.0,84.0
11.0,5.0,6.0,6.9,17.0,1.0,90.0
11.0,6.0,7.5,4.2,33.0,1.0,83.5
11.0,3.0,6.0,4.4,27.0,1.0,83.0
11.0,5.0,6.0,7.6,90.0,1.0,108.0
11.0,5.0,1.5,8.4,75.0,1.0,90.0
11.0,6.0,6.0,4.9,19.0,1.0,90.0
11.0,5.0,6.0,3.9,8.0,1.0,90.0
11.0,5.0,2.5,7.5,59.0,1.0,75.0
11.0,3.0,4.5,6.0,6.0,1.0,94.0
11.0,6.0,3.5,3.0,7.0,1.0,100.0
11.0,6.0,7.0,4.9,13.0,1.0,105.0
11.0,3.0,6.0,4.3,34.0,1.0,85.0
11.0,6.0,2.5,5.7,27.0,1.0,88.0
11.0,6.0,7.0,2.9,10.0,1.0,95.0
11.0,6.0,4.5,7.2,6.0,1.0,95.0
11.0,5.0,9.0,5.8,46.0,1.0,90.0
11.0,8.0,6.0,6.4,58.0,1.0,100.0
11.0,8.0,5.5,4.7,21.0,1.0,80.5
11.0,5.0,4.5,7.4,7.0,1.0,95.0
11.0,8.0,4.5,3.4,136.0,1.0,85.0
11.0,5.0,6.0,6.1,14.0,1.0,101.5
11.0,5.0,6.0,7.5,69.0,1.0,97.0
11.0,3.0,7.0,4.0,12.0,1.0,75.0
11.0,6.0,7.0,6.0,11.0,1.0,88.5
11.0,5.0,7.0,4.0,11.0,1.0,85.0
11.0,5.0,6.0,6.1,18.0,1.0,94.0
11.0,3.0,7.0,5.1,10.0,1.0,81.0
11.0,5.0,7.0,5.6,10.0,1.0,83.0
11.0,3.0,9.0,2.5,26.0,1.0,74.0
11.0,6.0,5.5,3.0,14.0,1.0,90.0
11.0,5.0,6.0,7.1,10.0,1.0,89.5
11.0,6.0,5.5,4.6,14.0,1.0,94.0
11.0,6.0,5.5,3.0,17.0,1.0,77.0
11.0,6.0,7.0,4.2,38.0,1.0,85.5
11.0,3.0,6.0,5.7,17.0,1.0,88.5
11.0,3.0,2.0,5.1,34.0,1.0,84.0
11.0,6.0,2.5,6.0,20.0,1.0,85.0
11.0,3.0,3.0,3.4,9.0,1.0,90.0
11.0,6.0,2.5,5.8,24.0,1.0,105.0
11.0,8.0,2.0,6.8,247.0,1.0,100.0
11.0,3.0,2.0,4.0,68.0,1.0,90.0
11.0,5.0,7.0,6.2,11.0,1.0,85.0
11.0,6.0,7.5,6.7,35.0,1.0,90.5
11.0,1.0,2.5,6.8,209.0,1.0,93.0
11.0,5.0,9.0,7.0,42.0,1.0,85.5
11.0,5.0,4.5,6.6,7.0,1.0,92.0
11.0,2.0,3.0,4.0,6.0,1.0,90.0
11.0,6.0,6.0,5.9,19.0,1.0,100.0
11.0,3.0,5.5,4.1,22.0,1.0,88.5
11.0,5.0,6.0,5.0,8.0,1.0,87.0
11.0,6.0,7.0,4.5,11.0,1.0,90.0
11.0,5.0,4.5,6.0,7.0,1.0,89.5
11.0,5.0,3.0,8.0,36.0,1.0,90.5
11.0,3.0,6.0,5.2,20.0,1.0,90.0
11.0,3.0,7.0,3.6,14.0,1.0,75.0
11.0,6.0,3.5,3.8,8.0,1.0,95.0
11.0,3.0,5.5,3.8,21.0,1.0,88.5
11.0,3.0,9.0,5.2,45.0,1.0,90.0
12.0,6.0,7.0,3.4,11.0,1.0,82.0
12.0,3.0,5.5,3.5,190.0,1.0,80.0
12.0,3.0,2.5,5.4,19.0,1.0,90.0
12.0,6.0,6.0,5.4,24.0,1.0,97.5
12.0,6.0,9.0,2.8,19.0,1.0,89.0
12.0,6.0,9.5,6.2,38.0,1.0,110.0
12.0,6.0,6.0,6.1,20.0,1.0,90.0
12.0,6.0,4.5,5.5,8.0,1.0,90.0
12.0,5.0,9.0,7.1,224.0,1.0,79.0
12.0,3.0,6.0,3.3,14.0,1.0,90.0
12.0,3.0,6.0,4.8,21.0,1.0,87.0
12.0,3.0,3.5,5.0,7.0,1.0,98.0
12.0,5.0,5.5,6.9,138.0,1.0,98.0
12.0,5.0,3.0,6.6,236.0,1.0,97.0
12.0,6.0,9.0,6.1,76.0,1.0,108.0
12.0,12.0,4.5,4.4,7.0,1.0,105.0
12.0,6.0,3.5,3.1,8.0,1.0,100.0
12.0,3.0,6.0,4.7,25.0,1.0,94.5
12.0,3.0,2.5,3.8,27.0,1.0,90.0
12.0,3.0,6.0,4.9,16.0,1.0,87.0
12.0,6.0,6.0,6.4,19.0,1.0,105.0
12.0,5.0,9.5,6.6,36.0,1.0,92.0
12.0,5.0,7.0,5.9,37.0,1.0,91.0
12.0,5.0,9.0,6.8,48.0,1.0,87.0
12.0,6.0,5.5,4.3,18.0,1.0,85.0
12.0,3.0,6.0,4.4,17.0,1.0,90.0
12.0,6.0,3.0,5.6,198.0,1.0,118.0
12.0,5.0,4.5,5.8,6.0,1.0,97.5
12.0,6.0,6.0,6.0,10.0,1.0,92.0
12.0,3.0,9.0,6.8,269.0,1.0,80.0
12.0,5.0,5.5,6.0,177.0,1.0,120.0
12.0,5.0,1.0,6.2,107.0,1.0,120.0
12.0,5.0,8.0,6.9,49.0,1.0,95.5
12.0,6.0,2.5,6.2,25.0,1.0,97.5
12.0,3.0,6.0,3.8,20.0,1.0,90.0
12.0,6.0,4.0,3.3,9.0,1.0,97.0
12.0,3.0,2.5,4.9,54.0,1.0,90.0
12.0,3.0,6.0,3.8,24.0,1.0,90.0
12.0,5.0,7.0,6.5,2846.0,1.0,95.0
12.0,6.0,6.0,3.5,24.0,1.0,97.5
12.0,3.0,2.0,5.5,59.0,1.0,90.0
12.0,6.0,3.5,1.9,8.0,1.0,90.0
12.0,8.0,7.0,6.2,310.0,1.0,100.0
12.0,8.0,8.0,6.7,9991.0,1.0,134.0
12.0,6.0,4.5,2.8,6.0,1.0,86.0
12.0,3.0,6.0,4.7,28.0,1.0,76.0
12.0,5.0,2.0,6.7,120.0,1.0,131.0
12.0,5.0,6.0,3.6,14.0,1.0,90.0
12.0,6.0,6.0,2.5,15.0,1.0,90.0
12.0,3.0,1.5,6.8,1803.0,1.0,115.0
12.0,3.0,2.5,3.6,17.0,1.0,80.0
12.0,3.0,6.0,4.1,21.0,1.0,88.5
12.0,3.0,7.0,2.9,11.0,1.0,89.0
12.0,6.0,9.0,6.7,46.0,1.0,100.0
12.0,4.0,5.5,6.6,167.0,1.0,108.5
12.0,5.0,5.5,4.3,18.0,1.0,80.0
12.0,5.0,3.0,4.6,21.0,1.0,107.0
12.0,8.0,6.0,7.0,20.0,1.0,97.5
12.0,5.0,6.0,7.5,69.0,1.0,104.0
12.0,5.0,3.0,7.2,24.0,1.0,90.0
12.0,6.0,6.0,5.0,13.0,1.0,93.5
12.0,4.0,1.0,6.8,352.0,1.0,120.0
12.0,6.0,7.0,8.2,6.0,1.0,90.0
12.0,6.0,7.0,6.1,12.0,1.0,89.0
12.0,5.0,9.0,5.7,15.0,1.0,101.5
12.0,8.0,4.5,6.7,255.0,1.0,110.0
12.0,3.0,9.0,4.2,41.0,1.0,90.5
12.0,6.0,9.0,4.0,22.0,1.0,102.0
12.0,6.0,9.0,3.0,42.0,1.0,82.0
12.0,3.0,5.5,2.9,20.0,1.0,90.0
12.0,3.0,4.0,5.5,6.0,1.0,90.0
12.0,3.0,9.5,5.1,38.0,1.0,85.0
12.0,6.0,6.0,6.6,9.0,1.0,90.0
12.0,8.0,8.5,6.0,16.0,1.0,90.0
12.0,3.0,6.0,5.3,24.0,1.0,90.0
12.0,6.0,9.0,5.8,43.0,1.0,87.0
12.0,5.0,3.0,5.5,58.0,1.0,82.5
12.0,6.0,5.5,5.5,20.0,1.0,87.5
12.0,6.0,6.0,4.5,24.0,1.0,90.0
13.0,5.0,5.5,6.7,76.0,1.0,114.0
13.0,3.0,9.0,4.8,42.0,1.0,90.0
13.0,5.0,3.0,5.2,26.0,1.0,94.5
13.0,6.0,3.5,2.8,6.0,1.0,82.0
13.0,6.0,4.5,2.2,6.0,1.0,86.0
13.0,5.0,5.5,6.1,215.0,1.0,77.0
13.0,5.0,5.5,3.4,17.0,1.0,85.0
13.0,6.0,3.0,6.7,23.0,1.0,89.0
13.0,5.0,6.0,6.9,15.0,1.0,90.0
13.0,5.0,3.0,7.3,23.0,1.0,89.5
13.0,6.0,6.0,4.5,20.0,1.0,90.0
13.0,5.0,6.0,6.0,17.0,1.0,90.0
13.0,6.0,2.5,7.5,55.0,1.0,95.0
13.0,6.0,6.0,2.7,7.0,1.0,90.0
13.0,6.0,9.0,4.8,45.0,1.0,95.0
13.0,5.0,8.0,6.7,49.0,1.0,104.0
13.0,5.0,9.5,6.1,37.0,1.0,90.0
13.0,5.0,9.0,5.8,40.0,1.0,45.0
13.0,2.0,1.5,7.5,296.0,1.0,90.0
13.0,5.0,2.5,6.6,29.0,1.0,80.0
13.0,6.0,9.0,5.3,40.0,1.0,75.0
13.0,3.0,6.0,2.6,14.0,1.0,90.0
13.0,3.0,5.5,3.1,29.0,1.0,83.0
13.0,3.0,9.0,3.7,23.0,1.0,90.0
13.0,3.0,6.0,2.7,22.0,1.0,80.0
13.0,5.0,9.5,5.3,35.0,1.0,127.0
13.0,2.0,3.0,4.3,16.0,1.0,88.5
13.0,5.0,7.0,4.6,9.0,1.0,112.0
13.0,2.0,5.5,7.0,32.0,1.0,90.0
13.0,6.0,9.0,4.8,44.0,1.0,88.0
13.0,6.0,7.0,4.4,34.0,1.0,108.5
13.0,5.0,4.5,5.2,5.0,1.0,90.0
13.0,3.0,8.0,5.1,195.0,1.0,89.0
13.0,3.0,2.5,4.4,26.0,1.0,99.0
13.0,6.0,5.5,3.2,19.0,1.0,89.5
13.0,5.0,6.0,6.7,14.0,1.0,101.5
13.0,3.0,9.0,5.3,169.0,1.0,108.5
13.0,4.0,3.0,7.8,2045.0,1.0,124.0
13.0,5.0,4.0,4.6,11.0,1.0,86.0
13.0,5.0,2.5,6.7,85.0,1.0,126.0
13.0,5.0,9.0,6.5,76.0,1.0,102.0
13.0,6.0,6.0,6.0,20.0,1.0,97.5
13.0,6.0,6.0,1.4,9.0,1.0,90.0
13.0,5.0,3.5,5.3,7.0,1.0,105.0
13.0,5.0,6.0,6.0,13.0,1.0,89.5
13.0,5.0,9.0,6.7,43.0,1.0,107.0
13.0,6.0,6.0,3.0,8.0,1.0,96.5
13.0,6.0,6.0,4.0,14.0,1.0,90.0
13.0,6.0,9.5,4.3,35.0,1.0,90.0
13.0,5.0,9.0,5.5,73.0,1.0,108.0
13.0,6.0,6.0,4.2,15.0,1.0,90.0
13.0,6.0,5.0,6.2,54.0,1.0,100.0
13.0,4.0,9.5,7.2,39.0,1.0,90.0
13.0,3.0,6.0,2.8,17.0,1.0,90.0
13.0,3.0,7.0,3.8,36.0,1.0,106.0
13.0,5.0,9.0,6.9,276.0,1.0,104.5
13.0,3.0,6.0,3.5,16.0,1.0,90.0
13.0,5.0,6.0,5.0,21.0,1.0,102.0
13.0,6.0,6.0,4.3,18.0,1.0,90.0
13.0,6.0,9.0,5.7,46.0,1.0,97.0
13.0,11.0,6.0,1.5,13.0,1.0,91.0
13.0,6.0,7.0,3.5,32.0,1.0,102.5
13.0,11.0,5.5,6.8,18.0,1.0,97.5
13.0,5.0,9.0,4.5,42.0,1.0,86.0
13.0,6.0,6.0,4.0,10.0,1.0,90.0
13.0,5.0,6.0,8.0,12.0,1.0,86.5
13.0,3.0,2.0,5.9,248.0,1.0,106.0
13.0,3.0,3.0,3.4,58.0,1.0,105.0
13.0,6.0,4.5,3.8,6.0,1.0,90.0
13.0,3.0,3.0,5.9,16.0,1.0,88.5
13.0,6.0,3.0,6.7,90.0,1.0,95.0
13.0,3.0,6.0,3.2,21.0,1.0,90.0
13.0,6.0,2.5,5.0,22.0,1.0,97.0
13.0,6.0,4.5,3.1,7.0,1.0,93.0
13.0,5.0,2.0,7.1,981.0,1.0,130.0
13.0,6.0,6.0,4.9,16.0,1.0,90.0
13.0,5.0,7.0,4.8,34.0,1.0,108.5
14.0,6.0,4.0,7.1,305.0,1.0,104.0
14.0,3.0,5.5,4.9,30.0,1.0,83.0
14.0,5.0,2.0,6.7,33.0,1.0,90.0
14.0,3.0,2.5,3.1,27.0,1.0,90.0
14.0,5.0,9.0,4.3,46.0,1.0,110.0
14.0,10.0,1.5,7.0,875.0,1.0,102.0
14.0,3.0,6.0,5.8,12.0,1.0,97.0
14.0,6.0,5.5,5.2,32.0,1.0,115.0
14.0,3.0,9.0,1.7,30.0,1.0,83.0
14.0,6.0,4.5,6.5,216.0,1.0,105.0
14.0,3.0,9.5,5.8,38.0,1.0,95.0
14.0,3.0,3.0,4.7,23.0,1.0,90.0
14.0,5.0,6.0,5.8,14.0,1.0,90.0
14.0,3.0,1.0,5.7,155.0,1.0,114.5
14.0,3.0,9.5,4.8,35.0,1.0,111.0
14.0,5.0,6.0,5.6,8.0,1.0,101.0
14.0,3.0,9.0,5.2,79.0,1.0,112.0
14.0,3.0,6.0,5.0,23.0,1.0,91.0
14.0,5.0,9.0,6.9,45.0,2.0,120.0
14.0,5.0,9.0,7.5,70.0,1.0,105.0
14.0,5.0,2.0,5.6,132.0,1.0,105.0
14.0,3.0,2.0,2.2,29.0,1.0,90.0
14.0,5.0,4.0,6.4,8.0,1.0,97.0
14.0,6.0,9.0,7.3,45.0,1.0,94.0
14.0,3.0,3.0,3.6,14.0,1.0,98.0
14.0,6.0,4.0,7.1,397.0,1.0,118.0
14.0,3.0,9.0,5.1,44.0,1.0,105.0
14.0,3.0,9.5,3.9,39.0,1.0,91.0
14.0,6.0,1.0,6.9,360.0,1.0,120.5
14.0,3.0,4.0,4.4,11.0,1.0,93.0
14.0,5.0,9.0,7.0,45.0,1.0,107.0
14.0,3.0,2.5,4.3,27.0,1.0,94.5
14.0,3.0,9.5,4.9,39.0,1.0,87.0
14.0,5.0,5.0,7.9,54.0,1.0,90.0
14.0,3.0,9.5,3.9,40.0,1.0,89.0
14.0,5.0,2.5,6.4,21.0,1.0,85.0
14.0,5.0,5.0,6.8,179.0,1.0,94.0
14.0,3.0,6.0,4.6,8.0,1.0,105.0
15.0,10.0,2.0,6.5,119.0,1.0,104.0
15.0,3.0,8.0,5.8,49.0,1.0,95.5
15.0,6.0,2.0,7.5,379.0,1.0,95.0
15.0,5.0,3.5,7.6,5.0,1.0,70.0
15.0,5.0,1.5,6.8,150.0,1.0,110.0
15.0,5.0,2.5,5.8,25.0,1.0,90.0
15.0,5.0,9.0,6.2,69.0,1.0,110.0
15.0,3.0,6.0,5.1,22.0,1.0,94.0
15.0,6.0,7.0,4.5,11.0,1.0,110.0
15.0,3.0,2.5,4.7,54.0,1.0,95.0
15.0,5.0,2.0,6.6,291.0,1.0,112.5
15.0,2.0,9.0,6.2,72.0,1.0,108.5
15.0,11.0,8.0,5.1,11.0,1.0,106.5
15.0,6.0,4.0,7.2,317.0,1.0,105.0
15.0,5.0,6.0,5.1,15.0,1.0,104.0
15.0,5.0,3.0,6.0,57.0,1.0,95.0
15.0,6.0,6.0,6.6,22.0,1.0,87.0
15.0,5.0,7.0,6.4,398.0,1.0,117.5
15.0,5.0,9.5,5.7,34.0,1.0,108.5
15.0,5.0,9.0,5.6,39.0,1.0,66.0
15.0,3.0,9.0,6.5,139.0,1.0,98.0
15.0,5.0,5.5,6.7,281.0,1.0,114.0
15.0,5.0,2.0,7.1,27.0,1.0,89.5
15.0,3.0,4.0,6.1,403.0,1.0,117.5
16.0,5.0,2.5,3.6,23.0,1.0,105.0
16.0,5.0,2.0,7.3,87.0,1.0,110.0
16.0,8.0,6.0,6.9,11.0,1.0,122.0
16.0,5.0,2.0,6.4,117.0,1.0,117.5
16.0,2.0,5.0,6.5,54.0,1.0,101.0
16.0,5.0,9.5,6.0,38.0,1.0,100.0
16.0,6.0,4.5,7.4,447.0,1.0,109.0
16.0,5.0,6.0,7.2,15.0,1.0,102.0
16.0,1.0,3.5,7.6,840.0,1.0,147.0
16.0,2.0,6.0,6.2,6.0,1.0,89.5
16.0,4.0,1.5,7.6,1240.0,2.0,115.5
16.0,5.0,6.0,5.4,16.0,1.0,118.0
16.0,3.0,9.0,6.9,71.0,1.0,112.0
16.0,3.0,3.0,5.4,21.0,1.0,97.0
16.0,5.0,9.0,7.2,78.0,1.0,105.0
16.0,5.0,5.5,6.4,110.0,1.0,105.0
16.0,5.0,9.5,7.3,36.0,1.0,105.0
16.0,11.0,8.0,5.2,10.0,1.0,98.5
16.0,5.0,6.0,5.8,63.0,1.0,114.0
16.0,6.0,8.0,5.5,49.0,1.0,95.5
17.0,6.0,5.5,6.0,201.0,1.0,103.5
17.0,3.0,3.0,6.6,20.0,1.0,94.0
17.0,5.0,6.0,7.4,16.0,1.0,86.0
17.0,4.0,10.0,5.9,39.0,1.0,91.0
17.0,5.0,6.0,4.9,14.0,1.0,92.0
17.0,5.0,6.0,7.1,233.0,1.0,86.0
17.0,5.0,3.5,6.8,6.0,1.0,109.0
17.0,5.0,7.0,6.9,49.0,1.0,108.0
17.0,6.0,6.0,3.9,7.0,1.0,87.0
17.0,6.0,3.5,7.2,5.0,1.0,146.0
18.0,6.0,1.5,7.2,771.0,1.0,129.0
18.0,5.0,5.0,5.9,53.0,1.0,112.0
18.0,5.0,5.5,6.7,94.0,1.0,107.5
18.0,6.0,6.0,3.2,13.0,1.0,92.5
18.0,5.0,1.0,6.1,470.0,1.0,262.0
